C,Mn,Si,Cr,Ni,Mo,F_Ferrite,F_Pearlite,F_Bainite,F_Martensite,Yield_MPa,UTS_MPa,Hardness_HV,Elongation_Pct
0.525,1.321,0.645,1.42,4.629,4.467,0.4,0.4,0.1,0.1,644.6,773.52,195.33333333333334,22.125
1.5,0.936,0.691,2.088,0.555,4.861,0.4,0.4,0.1,0.1,1093.6,1312.32,331.3939393939394,7.5
0.436,0.51,0.256,1.566,1.829,4.85,0.4,0.4,0.1,0.1,519.0,622.8,157.27272727272728,23.46
1.269,0.425,1.034,3.687,1.619,2.934,0.4,0.4,0.1,0.1,927.0,1112.3999999999999,280.90909090909093,10.965
0.429,1.17,0.229,3.982,3.122,3.031,0.4,0.4,0.1,0.1,581.5,697.8,176.21212121212122,23.565
0.671,1.438,0.206,0.206,4.87,0.294,0.4,0.4,0.1,0.1,729.3,875.16,221.0,19.935
1.116,0.835,0.698,4.622,0.211,2.689,0.4,0.4,0.1,0.1,891.5,1069.8,270.1515151515152,13.259999999999998
1.061,0.549,0.922,3.002,3.924,1.047,0.4,0.4,0.1,0.1,835.4,1002.4799999999999,253.15151515151516,14.085
0.578,0.608,0.91,0.327,0.427,4.335,0.4,0.4,0.1,0.1,599.8,719.7599999999999,181.75757575757575,21.33
0.9,0.594,0.511,2.036,3.8,1.811,0.4,0.4,0.1,0.1,759.4,911.28,230.12121212121212,16.5
0.765,0.493,0.443,3.85,0.42,3.979,0.4,0.4,0.1,0.1,681.8,818.16,206.6060606060606,18.525
0.127,0.828,0.341,3.497,0.007,1.148,0.4,0.4,0.1,0.1,396.3,475.56,120.09090909090911,28.095
0.499,1.084,1.244,4.576,3.649,1.962,0.4,0.4,0.1,0.1,607.9,729.4799999999999,184.21212121212122,22.515
0.678,0.658,1.384,3.181,0.657,4.925,0.4,0.4,0.1,0.1,654.8,785.7599999999999,198.4242424242424,19.83
0.499,1.399,0.555,1.57,0.618,4.246,0.4,0.4,0.1,0.1,639.4,767.28,193.75757575757575,22.515
1.234,0.867,1.088,3.966,2.732,2.336,0.4,0.4,0.1,0.1,953.7,1144.44,289.00000000000006,11.490000000000002
0.97,0.242,0.115,2.01,4.957,0.182,0.4,0.4,0.1,0.1,759.2,911.0400000000001,230.0606060606061,15.450000000000001
0.32,1.452,0.999,0.823,4.633,1.974,0.4,0.4,0.1,0.1,555.2,666.24,168.24242424242428,25.2
0.886,1.194,0.379,0.583,0.447,2.701,0.4,0.4,0.1,0.1,812.4,974.8799999999999,246.1818181818182,16.71
1.42,0.759,0.384,2.377,0.734,1.014,0.4,0.4,0.1,0.1,1035.9,1243.0800000000002,313.90909090909093,8.700000000000003
1.068,0.911,0.138,0.279,3.735,3.302,0.4,0.4,0.1,0.1,875.1,1050.12,265.1818181818182,13.98
1.047,1.315,0.198,0.566,1.095,0.632,0.4,0.4,0.1,0.1,905.0,1086.0,274.24242424242425,14.295000000000002
0.48,1.324,0.166,4.428,3.98,2.76,0.4,0.4,0.1,0.1,622.4,746.88,188.60606060606062,22.8
0.277,0.474,1.057,2.296,3.146,2.878,0.4,0.4,0.1,0.1,435.9,523.0799999999999,132.0909090909091,25.845
0.347,0.804,1.475,1.851,4.566,1.479,0.4,0.4,0.1,0.1,503.9,604.68,152.6969696969697,24.795
0.246,0.867,0.331,2.054,0.239,0.132,0.4,0.4,0.1,0.1,459.7,551.64,139.3030303030303,26.31
1.215,0.428,0.256,3.948,0.301,4.81,0.4,0.4,0.1,0.1,900.3,1080.36,272.8181818181818,11.774999999999999
1.158,0.181,1.117,4.924,1.088,0.446,0.4,0.4,0.1,0.1,847.1,1016.52,256.69696969696975,12.630000000000003
1.254,0.656,1.304,2.639,3.913,3.73,0.4,0.4,0.1,0.1,942.6,1131.12,285.6363636363637,11.190000000000001
0.436,1.027,0.311,1.172,0.453,2.437,0.4,0.4,0.1,0.1,570.7,684.84,172.93939393939397,23.46
0.948,1.461,0.434,0.178,1.479,1.354,0.4,0.4,0.1,0.1,870.1,1044.12,263.6666666666667,15.780000000000001
0.678,0.375,0.63,4.26,1.479,3.541,0.4,0.4,0.1,0.1,626.5,751.8,189.84848484848487,19.83
0.23,0.541,0.297,4.202,2.465,1.204,0.4,0.4,0.1,0.1,419.1,502.92,127.00000000000001,26.55
1.008,0.227,0.692,3.045,4.529,2.716,0.4,0.4,0.1,0.1,776.7,932.04,235.3636363636364,14.879999999999999
0.859,0.225,0.237,1.837,2.646,2.213,0.4,0.4,0.1,0.1,702.0,842.4,212.72727272727275,17.115000000000002
0.977,0.108,0.957,4.91,3.978,1.757,0.4,0.4,0.1,0.1,749.3,899.16,227.06060606060606,15.345
1.212,0.22,0.441,4.429,3.139,1.725,0.4,0.4,0.1,0.1,878.0,1053.6,266.06060606060606,11.82
0.631,0.883,1.382,4.091,3.228,1.193,0.4,0.4,0.1,0.1,653.8,784.56,198.12121212121212,20.535
0.524,0.416,0.846,3.021,2.973,0.269,0.4,0.4,0.1,0.1,553.6,664.32,167.75757575757578,22.14
0.91,0.909,1.294,3.453,3.44,0.396,0.4,0.4,0.1,0.1,795.9,955.0799999999999,241.1818181818182,16.35
0.544,0.507,0.958,4.589,0.666,3.908,0.4,0.4,0.1,0.1,572.7,687.24,173.54545454545456,21.84
1.475,0.774,0.176,0.304,1.375,2.954,0.4,0.4,0.1,0.1,1064.9,1277.88,322.69696969696975,7.875
1.137,1.482,0.106,2.771,2.79,0.555,0.4,0.4,0.1,0.1,966.7,1160.04,292.939393939394,12.945
0.408,0.758,0.505,4.898,0.875,3.599,0.4,0.4,0.1,0.1,529.8,635.7599999999999,160.54545454545453,23.880000000000003
0.773,0.175,1.118,0.35,0.799,0.506,0.4,0.4,0.1,0.1,654.0,784.8,198.1818181818182,18.405
0.961,1.383,0.174,1.517,1.644,2.411,0.4,0.4,0.1,0.1,868.8,1042.56,263.27272727272725,15.585
0.639,1.219,0.964,2.023,1.704,1.014,0.4,0.4,0.1,0.1,691.4,829.68,209.51515151515153,20.415
0.28,0.673,1.141,2.249,4.513,2.833,0.4,0.4,0.1,0.1,457.3,548.76,138.5757575757576,25.8
0.918,0.749,0.526,4.405,4.274,1.438,0.4,0.4,0.1,0.1,783.9,940.68,237.54545454545456,16.229999999999997
0.581,0.685,0.242,0.563,0.801,1.31,0.4,0.4,0.1,0.1,609.0,730.8,184.54545454545456,21.285
1.366,0.95,1.093,2.211,4.861,1.593,0.4,0.4,0.1,0.1,1028.0,1233.6,311.51515151515156,9.509999999999998
1.48,1.151,0.413,0.3,1.487,4.901,0.4,0.4,0.1,0.1,1105.1,1326.12,334.8787878787879,7.800000000000001
1.436,0.967,1.176,4.248,2.541,3.942,0.4,0.4,0.1,0.1,1064.7,1277.64,322.6363636363637,8.46
0.298,0.298,0.283,4.848,2.857,4.41,0.4,0.4,0.1,0.1,428.8,514.56,129.93939393939394,25.53
1.173,1.477,0.239,2.253,1.03,2.361,0.4,0.4,0.1,0.1,984.2,1181.04,298.24242424242425,12.405000000000001
0.771,0.871,0.365,2.245,4.241,1.291,0.4,0.4,0.1,0.1,722.6,867.12,218.969696969697,18.435000000000002
0.614,0.464,0.74,1.098,0.733,4.383,0.4,0.4,0.1,0.1,603.4,724.0799999999999,182.84848484848484,20.79
0.803,1.017,0.903,4.33,1.839,2.735,0.4,0.4,0.1,0.1,753.2,903.84,228.24242424242428,17.955
0.601,1.008,0.691,3.926,0.334,1.613,0.4,0.4,0.1,0.1,651.3,781.56,197.36363636363637,20.985
0.709,1.348,0.562,1.227,4.504,2.013,0.4,0.4,0.1,0.1,739.3,887.16,224.03030303030303,19.365000000000002
0.793,1.455,0.565,3.489,2.047,3.06,0.4,0.4,0.1,0.1,792.0,950.4,240.0,18.104999999999997
1.197,0.55,0.762,1.79,3.056,0.32,0.4,0.4,0.1,0.1,903.5,1084.2,273.7878787878788,12.044999999999998
1.193,1.392,0.884,3.708,4.47,4.362,0.4,0.4,0.1,0.1,985.7,1182.84,298.69696969696975,12.105
0.44,1.13,0.446,1.996,1.435,0.666,0.4,0.4,0.1,0.1,583.0,699.6,176.66666666666669,23.4
1.349,1.34,0.748,2.075,0.037,1.6,0.4,0.4,0.1,0.1,1058.5,1270.2,320.75757575757575,9.765
0.411,0.832,1.24,1.111,4.689,1.602,0.4,0.4,0.1,0.1,538.7,646.44,163.24242424242428,23.835
1.042,0.48,0.653,2.898,0.585,1.625,0.4,0.4,0.1,0.1,819.0,982.8,248.1818181818182,14.37
0.391,0.882,0.954,3.712,2.253,2.222,0.4,0.4,0.1,0.1,533.7,640.44,161.72727272727275,24.134999999999998
1.491,1.45,1.431,0.003,1.067,2.416,0.4,0.4,0.1,0.1,1140.5,1368.6,345.6060606060606,7.634999999999998
1.346,1.023,0.427,0.219,4.555,3.338,0.4,0.4,0.1,0.1,1025.3,1230.36,310.6969696969697,9.809999999999999
0.439,0.131,0.438,2.128,4.193,3.966,0.4,0.4,0.1,0.1,482.6,579.12,146.24242424242425,23.415
0.638,0.564,0.5,4.719,1.23,0.088,0.4,0.4,0.1,0.1,625.4,750.4799999999999,189.51515151515153,20.43
0.505,0.397,0.749,1.262,1.27,1.333,0.4,0.4,0.1,0.1,542.2,650.64,164.3030303030303,22.425
0.232,0.572,0.402,2.774,2.601,4.771,0.4,0.4,0.1,0.1,423.2,507.84,128.24242424242425,26.52
0.976,1.124,1.123,1.965,2.892,1.464,0.4,0.4,0.1,0.1,850.4,1020.4799999999999,257.6969696969697,15.36
0.577,0.737,1.278,1.156,1.367,1.792,0.4,0.4,0.1,0.1,612.2,734.64,185.51515151515153,21.345
1.137,1.267,1.1,4.304,2.294,3.584,0.4,0.4,0.1,0.1,945.2,1134.24,286.42424242424244,12.945
1.048,0.725,0.316,2.232,3.076,4.391,0.4,0.4,0.1,0.1,846.5,1015.8,256.5151515151515,14.28
0.277,1.157,0.899,4.836,4.043,4.79,0.4,0.4,0.1,0.1,504.2,605.04,152.78787878787878,25.845
1.303,0.297,1.298,2.319,2.34,0.423,0.4,0.4,0.1,0.1,931.2,1117.44,282.1818181818182,10.455000000000002
0.457,1.252,0.584,0.691,4.628,1.157,0.4,0.4,0.1,0.1,603.7,724.44,182.93939393939397,23.145
0.101,0.169,1.35,0.552,0.34,1.481,0.4,0.4,0.1,0.1,317.4,380.87999999999994,96.18181818181819,28.485
0.413,0.148,1.441,1.475,2.278,0.521,0.4,0.4,0.1,0.1,471.3,565.56,142.81818181818184,23.805
0.592,0.817,1.408,4.008,3.901,2.225,0.4,0.4,0.1,0.1,627.7,753.24,190.21212121212125,21.12
0.197,0.384,0.224,0.496,3.392,4.229,0.4,0.4,0.1,0.1,386.9,464.28,117.24242424242424,27.045
0.798,0.801,1.4,2.809,3.6,1.492,0.4,0.4,0.1,0.1,729.1,874.92,220.93939393939397,18.03
0.933,1.431,1.197,0.409,0.018,0.04,0.4,0.4,0.1,0.1,859.6,1031.52,260.4848484848485,16.005
1.265,0.64,1.337,0.005,1.864,2.009,0.4,0.4,0.1,0.1,946.5,1135.8,286.8181818181818,11.025000000000002
1.48,0.513,0.657,3.324,1.891,3.324,0.4,0.4,0.1,0.1,1041.3,1249.56,315.54545454545456,7.800000000000001
1.16,1.159,1.48,0.848,4.567,1.54,0.4,0.4,0.1,0.1,945.9,1135.08,286.6363636363636,12.600000000000001
0.868,0.643,0.648,4.685,1.233,0.345,0.4,0.4,0.1,0.1,748.3,897.9599999999999,226.75757575757575,16.98
0.106,0.156,1.457,0.124,3.93,3.581,0.4,0.4,0.1,0.1,318.6,382.32,96.54545454545456,28.41
0.304,0.482,0.721,2.472,0.801,4.031,0.4,0.4,0.1,0.1,450.2,540.24,136.42424242424244,25.44
0.123,1.196,1.105,2.018,0.85,1.551,0.4,0.4,0.1,0.1,431.1,517.32,130.63636363636365,28.155
1.222,1.004,1.419,2.835,1.255,4.817,0.4,0.4,0.1,0.1,961.4,1153.6799999999998,291.3333333333333,11.670000000000002
0.322,1.414,0.192,0.273,0.548,2.609,0.4,0.4,0.1,0.1,552.4,662.88,167.3939393939394,25.17
0.381,0.596,0.197,3.725,0.073,1.578,0.4,0.4,0.1,0.1,500.1,600.12,151.54545454545456,24.285
1.162,0.565,0.869,2.451,4.126,0.158,0.4,0.4,0.1,0.1,887.5,1065.0,268.93939393939394,12.57
0.593,0.948,0.245,3.213,4.61,4.422,0.4,0.4,0.1,0.1,641.3,769.56,194.33333333333334,21.105
0.58,0.549,1.13,1.431,1.084,4.605,0.4,0.4,0.1,0.1,594.9,713.88,180.27272727272728,21.3
0.74,0.207,0.915,3.204,2.762,2.124,0.4,0.4,0.1,0.1,640.7,768.84,194.15151515151518,18.9
0.966,1.364,0.325,2.201,2.687,2.299,0.4,0.4,0.1,0.1,869.4,1043.28,263.45454545454544,15.51
0.824,1.254,0.141,4.063,3.117,1.992,0.4,0.4,0.1,0.1,787.4,944.8799999999999,238.60606060606062,17.64
0.232,0.759,0.352,3.332,1.915,2.189,0.4,0.4,0.1,0.1,441.9,530.28,133.9090909090909,26.52
0.788,1.124,1.356,3.42,2.776,0.34,0.4,0.4,0.1,0.1,756.4,907.68,229.21212121212122,18.18
0.905,1.104,0.761,4.106,3.047,4.092,0.4,0.4,0.1,0.1,812.9,975.4799999999999,246.33333333333334,16.424999999999997
1.323,0.731,0.706,3.162,0.396,1.409,0.4,0.4,0.1,0.1,984.6,1181.52,298.3636363636364,10.155000000000001
0.326,1.255,0.636,1.971,3.471,1.869,0.4,0.4,0.1,0.1,538.5,646.1999999999999,163.1818181818182,25.11
0.128,1.331,0.221,2.596,2.287,0.642,0.4,0.4,0.1,0.1,447.1,536.52,135.4848484848485,28.08
0.618,0.385,0.315,3.614,2.602,1.643,0.4,0.4,0.1,0.1,597.5,717.0,181.06060606060606,20.73
0.663,0.678,0.259,0.326,4.747,4.012,0.4,0.4,0.1,0.1,649.3,779.16,196.75757575757575,20.055
1.095,1.21,0.639,0.49,1.64,0.223,0.4,0.4,0.1,0.1,918.5,1102.2,278.33333333333337,13.575
0.288,1.241,0.153,1.655,0.243,0.492,0.4,0.4,0.1,0.1,518.1,621.72,157.00000000000003,25.68
0.466,1.213,1.376,3.444,3.38,2.756,0.4,0.4,0.1,0.1,604.3,725.16,183.12121212121212,23.009999999999998
1.216,0.485,1.07,4.377,0.64,1.89,0.4,0.4,0.1,0.1,906.5,1087.8,274.6969696969697,11.760000000000002
1.411,1.032,1.369,4.546,2.133,2.357,0.4,0.4,0.1,0.1,1058.7,1270.44,320.81818181818187,8.835
0.751,1.068,1.327,3.683,3.2,3.076,0.4,0.4,0.1,0.1,732.3,878.7599999999999,221.9090909090909,18.735
1.471,0.466,0.752,4.445,3.532,4.996,0.4,0.4,0.1,0.1,1032.1,1238.5199999999998,312.75757575757575,7.934999999999999
0.7,1.497,0.808,3.315,2.051,4.324,0.4,0.4,0.1,0.1,749.7,899.64,227.18181818181822,19.5
0.858,1.061,0.221,4.148,3.651,1.946,0.4,0.4,0.1,0.1,785.1,942.12,237.90909090909093,17.130000000000003
1.303,0.345,0.652,1.737,0.666,4.287,0.4,0.4,0.1,0.1,936.0,1123.2,283.6363636363636,10.455000000000002
0.316,1.125,1.402,1.779,0.311,3.541,0.4,0.4,0.1,0.1,520.5,624.6,157.72727272727275,25.259999999999998
0.953,0.163,1.178,2.454,2.376,0.884,0.4,0.4,0.1,0.1,742.8,891.3599999999999,225.0909090909091,15.705
0.569,1.066,0.521,0.671,4.904,1.559,0.4,0.4,0.1,0.1,641.1,769.32,194.27272727272728,21.465
1.162,0.349,0.785,3.146,3.968,0.293,0.4,0.4,0.1,0.1,865.9,1039.08,262.3939393939394,12.57
1.033,0.534,0.248,3.29,2.1,3.565,0.4,0.4,0.1,0.1,819.9,983.8799999999999,248.45454545454547,14.505
0.886,0.428,0.793,4.389,0.008,4.176,0.4,0.4,0.1,0.1,735.8,882.9599999999999,222.96969696969697,16.71
1.095,1.19,0.998,4.556,3.727,1.31,0.4,0.4,0.1,0.1,916.5,1099.8,277.72727272727275,13.575
0.65,0.781,1.387,0.008,0.232,3.972,0.4,0.4,0.1,0.1,653.1,783.72,197.90909090909093,20.25
0.777,1.405,1.208,1.666,0.327,0.351,0.4,0.4,0.1,0.1,779.0,934.8,236.06060606060606,18.345
1.158,1.424,1.071,4.844,4.247,1.688,0.4,0.4,0.1,0.1,971.4,1165.6799999999998,294.3636363636364,12.630000000000003
0.616,1.463,0.125,0.602,2.164,0.849,0.4,0.4,0.1,0.1,704.3,845.16,213.4242424242424,20.759999999999998
1.326,0.756,1.174,3.977,3.963,4.262,0.4,0.4,0.1,0.1,988.6,1186.32,299.5757575757576,10.11
0.674,1.146,0.155,0.18,4.488,3.493,0.4,0.4,0.1,0.1,701.6,841.92,212.60606060606062,19.89
1.336,1.262,0.601,3.7,3.635,2.461,0.4,0.4,0.1,0.1,1044.2,1253.04,316.42424242424244,9.959999999999997
0.218,0.875,0.684,1.474,4.269,4.06,0.4,0.4,0.1,0.1,446.5,535.8,135.3030303030303,26.73
0.256,1.35,1.444,2.967,0.589,4.278,0.4,0.4,0.1,0.1,513.0,615.6,155.45454545454547,26.16
0.763,0.191,0.176,3.791,1.456,0.099,0.4,0.4,0.1,0.1,650.6,780.72,197.15151515151516,18.555
0.182,0.7,0.205,3.449,4.332,3.081,0.4,0.4,0.1,0.1,411.0,493.2,124.54545454545455,27.27
0.43,0.849,1.456,1.321,4.034,2.954,0.4,0.4,0.1,0.1,549.9,659.88,166.63636363636363,23.55
0.699,0.11,1.071,3.103,1.644,1.301,0.4,0.4,0.1,0.1,610.5,732.6,185.0,19.515
0.751,1.178,1.237,3.379,0.685,3.012,0.4,0.4,0.1,0.1,743.3,891.9599999999999,225.24242424242425,18.735
0.972,0.361,0.982,3.519,1.695,4.935,0.4,0.4,0.1,0.1,772.1,926.52,233.969696969697,15.42
0.577,0.834,1.406,2.879,3.04,3.347,0.4,0.4,0.1,0.1,621.9,746.28,188.45454545454547,21.345
1.225,0.538,1.064,0.572,1.829,1.252,0.4,0.4,0.1,0.1,916.3,1099.56,277.6666666666667,11.625
1.069,0.102,0.587,2.268,0.933,1.111,0.4,0.4,0.1,0.1,794.7,953.64,240.81818181818184,13.965
1.21,0.198,0.248,0.906,2.233,3.093,0.4,0.4,0.1,0.1,874.8,1049.76,265.09090909090907,11.850000000000001
0.767,0.578,0.733,4.553,3.379,0.899,0.4,0.4,0.1,0.1,691.3,829.56,209.48484848484847,18.494999999999997
0.904,0.837,1.201,4.833,3.18,3.387,0.4,0.4,0.1,0.1,785.7,942.84,238.09090909090912,16.439999999999998
0.251,1.29,0.285,1.259,0.82,3.354,0.4,0.4,0.1,0.1,504.5,605.4,152.87878787878788,26.235
0.193,1.052,0.602,0.92,1.632,3.644,0.4,0.4,0.1,0.1,451.7,542.04,136.87878787878788,27.105
0.876,1.398,0.192,2.689,3.017,0.436,0.4,0.4,0.1,0.1,827.8,993.3599999999999,250.84848484848484,16.86
0.436,0.68,0.572,0.819,3.841,1.131,0.4,0.4,0.1,0.1,536.0,643.1999999999999,162.42424242424244,23.46
1.129,0.792,0.936,3.498,1.367,1.463,0.4,0.4,0.1,0.1,893.7,1072.44,270.81818181818187,13.065000000000001
1.239,1.173,0.452,4.274,1.571,1.605,0.4,0.4,0.1,0.1,986.8,1184.1599999999999,299.03030303030306,11.415
0.119,1.285,0.627,1.916,2.796,1.565,0.4,0.4,0.1,0.1,438.0,525.6,132.72727272727275,28.215
0.663,0.828,1.032,0.376,3.7,3.926,0.4,0.4,0.1,0.1,664.3,797.16,201.3030303030303,20.055
0.895,1.041,0.253,2.796,3.746,3.045,0.4,0.4,0.1,0.1,801.6,961.92,242.90909090909093,16.575
0.565,0.504,0.275,3.303,3.83,3.164,0.4,0.4,0.1,0.1,582.9,699.4799999999999,176.63636363636363,21.525
0.604,0.895,1.356,3.065,2.368,2.408,0.4,0.4,0.1,0.1,641.5,769.8,194.3939393939394,20.939999999999998
0.968,0.165,1.42,4.591,3.223,2.753,0.4,0.4,0.1,0.1,750.5,900.6,227.42424242424244,15.48
1.235,1.073,0.309,4.02,1.957,4.591,0.4,0.4,0.1,0.1,974.8,1169.76,295.3939393939394,11.474999999999998
0.87,1.362,1.489,2.999,4.597,3.834,0.4,0.4,0.1,0.1,821.2,985.44,248.84848484848487,16.95
1.103,1.432,0.137,1.669,4.704,2.327,0.4,0.4,0.1,0.1,944.7,1133.64,286.2727272727273,13.455000000000002
0.33,1.086,0.249,0.184,4.147,2.329,0.4,0.4,0.1,0.1,523.6,628.32,158.66666666666669,25.05
0.879,1.123,0.886,4.582,1.288,4.239,0.4,0.4,0.1,0.1,801.8,962.1599999999999,242.96969696969697,16.814999999999998
0.938,0.139,0.168,1.831,4.887,3.399,0.4,0.4,0.1,0.1,732.9,879.4799999999999,222.0909090909091,15.930000000000001
1.15,1.141,0.71,3.953,1.533,2.34,0.4,0.4,0.1,0.1,939.1,1126.92,284.5757575757576,12.75
1.156,1.176,0.85,1.216,1.112,0.857,0.4,0.4,0.1,0.1,945.6,1134.72,286.54545454545456,12.66
0.357,0.19,0.709,4.911,1.988,0.149,0.4,0.4,0.1,0.1,447.5,537.0,135.60606060606062,24.645
1.343,1.112,0.46,2.43,2.876,4.667,0.4,0.4,0.1,0.1,1032.7,1239.24,312.939393939394,9.855
1.132,0.911,1.039,1.301,4.577,2.573,0.4,0.4,0.1,0.1,907.1,1088.52,274.8787878787879,13.020000000000003
1.287,1.48,0.255,1.955,0.803,4.811,0.4,0.4,0.1,0.1,1041.5,1249.8,315.6060606060606,10.695
0.609,0.799,0.366,2.286,4.244,3.035,0.4,0.4,0.1,0.1,634.4,761.28,192.24242424242425,20.865000000000002
0.537,0.762,0.499,2.808,1.68,4.101,0.4,0.4,0.1,0.1,594.7,713.64,180.21212121212125,21.945
1.046,0.882,0.457,1.383,4.191,1.417,0.4,0.4,0.1,0.1,861.2,1033.44,260.969696969697,14.309999999999999
1.118,1.157,1.106,3.527,4.542,4.72,0.4,0.4,0.1,0.1,924.7,1109.64,280.21212121212125,13.229999999999997
0.181,0.743,0.467,1.044,4.18,4.944,0.4,0.4,0.1,0.1,414.8,497.76,125.6969696969697,27.285
0.536,1.252,1.269,0.312,0.232,0.218,0.4,0.4,0.1,0.1,643.2,771.84,194.90909090909093,21.96
1.41,1.106,0.381,3.047,0.836,1.808,0.4,0.4,0.1,0.1,1065.6,1278.7199999999998,322.9090909090909,8.850000000000001
0.107,0.248,0.681,0.358,0.932,3.362,0.4,0.4,0.1,0.1,328.3,393.96,99.4848484848485,28.395
0.605,0.492,1.132,4.145,2.753,3.039,0.4,0.4,0.1,0.1,601.7,722.0400000000001,182.33333333333334,20.925
1.057,1.043,0.975,2.407,4.56,1.975,0.4,0.4,0.1,0.1,882.8,1059.36,267.5151515151515,14.145000000000001
0.556,0.113,0.368,1.108,1.723,2.265,0.4,0.4,0.1,0.1,539.3,647.16,163.4242424242424,21.66
0.833,0.744,0.281,1.874,4.631,3.593,0.4,0.4,0.1,0.1,740.9,889.0799999999999,224.51515151515153,17.505000000000003
0.592,1.172,1.284,3.185,1.376,3.649,0.4,0.4,0.1,0.1,663.2,795.84,200.969696969697,21.12
1.211,1.374,0.101,2.387,3.077,0.163,0.4,0.4,0.1,0.1,992.9,1191.48,300.8787878787879,11.834999999999997
0.231,0.177,0.176,0.925,2.474,3.056,0.4,0.4,0.1,0.1,383.2,459.84,116.12121212121212,26.535
1.306,1.49,0.317,0.544,1.392,1.684,0.4,0.4,0.1,0.1,1052.0,1262.3999999999999,318.7878787878788,10.41
0.109,1.303,0.467,0.909,3.83,2.611,0.4,0.4,0.1,0.1,434.79999999999995,521.7599999999999,131.75757575757575,28.365
0.125,0.6,0.816,0.977,0.842,4.266,0.4,0.4,0.1,0.1,372.5,447.0,112.87878787878789,28.125
1.362,0.555,0.131,0.803,1.164,0.372,0.4,0.4,0.1,0.1,986.5,1183.8,298.93939393939394,9.57
0.65,0.626,0.755,3.176,1.561,1.183,0.4,0.4,0.1,0.1,637.6,765.12,193.21212121212122,20.25
0.418,1.124,1.018,2.153,4.427,4.543,0.4,0.4,0.1,0.1,571.4,685.68,173.15151515151516,23.73
0.241,0.405,1.013,0.619,0.906,1.031,0.4,0.4,0.1,0.1,411.0,493.2,124.54545454545455,26.385
1.232,0.591,1.273,1.807,3.55,2.452,0.4,0.4,0.1,0.1,925.1,1110.12,280.33333333333337,11.52
1.268,0.436,1.46,1.271,3.059,3.418,0.4,0.4,0.1,0.1,927.6,1113.12,281.0909090909091,10.98
0.197,1.344,0.495,1.435,0.986,0.573,0.4,0.4,0.1,0.1,482.9,579.4799999999999,146.33333333333334,27.045
0.525,1.385,1.131,3.121,0.388,1.374,0.4,0.4,0.1,0.1,651.0,781.1999999999999,197.27272727272728,22.125
0.127,1.314,1.35,2.158,0.955,0.84,0.4,0.4,0.1,0.1,444.9,533.88,134.8181818181818,28.095
1.172,0.232,0.414,0.083,2.38,1.719,0.4,0.4,0.1,0.1,859.2,1031.04,260.3636363636364,12.420000000000002
0.267,1.443,0.217,3.493,2.775,1.572,0.4,0.4,0.1,0.1,527.8,633.3599999999999,159.93939393939394,25.995
1.467,1.447,1.088,1.638,0.926,2.157,0.4,0.4,0.1,0.1,1128.2,1353.84,341.87878787878793,7.994999999999997
1.299,0.387,0.524,0.859,1.794,4.031,0.4,0.4,0.1,0.1,938.2,1125.84,284.3030303030303,10.515
1.325,1.171,1.376,2.775,3.16,4.637,0.4,0.4,0.1,0.1,1029.6,1235.5199999999998,312.0,10.125
0.221,0.653,0.307,1.159,1.425,3.992,0.4,0.4,0.1,0.1,425.8,510.96,129.03030303030303,26.685
0.736,0.527,0.216,3.952,3.518,2.686,0.4,0.4,0.1,0.1,670.7,804.84,203.24242424242428,18.96
0.878,1.354,1.037,3.949,0.316,2.769,0.4,0.4,0.1,0.1,824.4,989.28,249.8181818181818,16.83
1.375,1.114,0.495,2.666,2.76,2.987,0.4,0.4,0.1,0.1,1048.9,1258.68,317.8484848484849,9.375
0.325,0.25,1.053,4.114,4.709,3.867,0.4,0.4,0.1,0.1,437.5,525.0,132.5757575757576,25.125
1.375,0.682,0.281,2.035,0.036,3.162,0.4,0.4,0.1,0.1,1005.7,1206.84,304.7575757575758,9.375
1.351,0.261,0.704,1.14,4.4,0.427,0.4,0.4,0.1,0.1,951.6,1141.92,288.3636363636364,9.735
0.26,0.477,0.758,3.004,2.872,4.747,0.4,0.4,0.1,0.1,427.7,513.24,129.60606060606062,26.1
0.99,0.128,0.899,3.197,1.315,3.645,0.4,0.4,0.1,0.1,757.8,909.3599999999999,229.63636363636363,15.15
1.437,1.013,0.675,4.077,4.098,2.831,0.4,0.4,0.1,0.1,1069.8,1283.76,324.1818181818182,8.445
1.379,0.173,0.803,3.403,4.644,3.298,0.4,0.4,0.1,0.1,956.8,1148.1599999999999,289.93939393939394,9.315000000000001
0.906,0.927,0.599,4.275,1.257,2.476,0.4,0.4,0.1,0.1,795.7,954.84,241.12121212121215,16.41
1.203,1.006,1.261,2.127,4.807,3.365,0.4,0.4,0.1,0.1,952.1,1142.52,288.51515151515156,11.954999999999998
1.223,0.682,0.394,2.977,0.753,3.651,0.4,0.4,0.1,0.1,929.7,1115.64,281.72727272727275,11.654999999999998
0.893,0.606,0.416,3.796,2.287,0.22,0.4,0.4,0.1,0.1,757.1,908.52,229.42424242424244,16.605
0.805,0.86,0.376,0.671,0.339,4.566,0.4,0.4,0.1,0.1,738.5,886.1999999999999,223.7878787878788,17.924999999999997
0.543,1.48,1.396,3.865,4.853,0.126,0.4,0.4,0.1,0.1,669.5,803.4,202.8787878787879,21.854999999999997
0.841,0.939,1.438,0.539,2.585,4.641,0.4,0.4,0.1,0.1,764.4,917.28,231.63636363636365,17.384999999999998
